target,context
"American officials believe that several terrorist attacks were orchestrated from Kamboni, including the 1998 United States embassy bombings and the 2002 Mombasa hotel bombing.","['American officials have said that it has served as a training camp for extremists with connections to Al-Qaeda; al-Sharq al-Awsat reported in May 1999 that al-Qaeda was installing sophisticated communications equipment in the camp.', 'US security concerns in the Horn of Africa, particularly at Kamboni, heightened after the attacks on 9/11.', 'On December 16, 2001, Paul Wolfowitz said the US was meeting with various Somali and Ethiopian contacts to ""observe, survey possible escape routes, possible sanctuaries"" for Al Qaeda operatives.', 'On March 2, 2002 a briefing was held in the Pentagon discussing the possible use of Kamboni by Islamic terrorist groups, including al-Ittihaad al-Islamiya (AIAI) and Al Qaeda.', 'In December 2002, the US established the Combined Joint Task Force - Horn of Africa (CJTF-HOA) to monitor developments in the region and to train local militaries on counterterrorism.']"
He is believed to have come to the town of Quebec at a young age; his father was involved in the timber trade and came to Quebec after the American Revolutionary War.,"['John Saxton Campbell (c. 1787 – April 25, 1855) was a seigneur and businessman in Lower Canada.', 'He was the son of Archibald Campbell and Charlotte Saxton and the older brother of notary Archibald Campbell.']"
"However, many historians believe that the Assyrians suffered heavy casualties since they failed to launch any invasions in 692 BC.","['Assyrian expansionFrom the 9th century BC onwards, the Assyrians had been expanding their domain from northern Mesopotamia into Judea and Babylon.', 'After defeating the Babylonians in 689 BC, King Sennacherib sought to punish the Kingdom of Elam for its support towards Babylonia.', 'BattlePrior to the battle, Sennacherib had sacked a number of Elamite settlements in 694 BC in an attempt to assert his authority over the region.', 'Despite this, the Elamites, with their Chaldean allies from Babylon, managed to raise an army and met the Assyrian forces of Sennacherib in 693 BC at the Diyala River.', 'According to the Assyrian account of the battle, the Elamites were heavily defeated.']"
"As of the mid-2000s, the entire project is believed to have been discontinued.","['Project 1710 Makrel (; NATO reporting name ""Beluga"") was a Russian SSA diesel-electric submarine.', 'It was an experimental vessel used for testing propulsion systems, hull forms, and boundary-layer control techniques.', 'Development was undertaken by the Malakhit Design Bureau with construction at the Admiralty shipyard in St. Petersburg.', 'The lone Beluga-class submarine in operation was S-553 Forel.', 'Launched in 1986 and moth-balled around 1998, the last operation of the vessel is thought to have taken place in 1997.']"
"DEA agents believe that Agustin Vasquez Mendoza was helped to go on the run by one family member with a sur-name  Prado Vazquez, from Aguililla, Michoacán.",['Agustín Vásquez Mendoza is a Mexican citizen who was sought for four years in the late 1990s by the United States Federal Bureau of Investigation (FBI) as the 445th FBI Ten Most Wanted Fugitive for his alleged participation in a drug conspiracy which led to the death of a U.S. Drug Enforcement Administration (DEA) Special Agent.']
"In Ainu mythology, snake spirits are believed to possess people and cause a variety of ailments such as eye disease and paralysis, and Kina-sut-kamuy is appealed to in order to exorcise these spirits from a victim.","['Kina-sut-kamuy (キナスッカムイ) is the Ainu kamuy (god) of snakes in the Japanese mythology.', 'He is a benevolent figure who is called upon for protection against various calamities.', 'MythologyKina-sut-kamuy is depicted as generally benevolent and helpful to humans.', 'He controls the behavior of snakes, protecting those who venerate him from their bites.']"
John Henry is believed to have been buried at the cemetery there.,"['It stood on one of the highest points in Hanover County, with pine and oak forests nearby.', 'About a quarter of a mile from the main house is a building that is likely slave quarters.', 'The residence has been torn down and the land is now a cultivated field.', 'HistoryMount Brilliant was first owned by John Henry, the father of Patrick Henry and William Henry, both of whom resided at Mount Brilliant.', 'After many years of ownership, the Henry family began referring to the property as ""The Retreat.""']"
It is believed that Kalamyde was located to the northeast of the contemporary town of Palaiochora and served as the harbor site for the city of Kanatos.,"['It was first tentatively identified in 1837 by Robert Pashley in the second volume of his book Travels in Crete.', 'It is located near Palaiochora in Chania regional unit, near the estuary of the Kakodikianos river.', 'The remains of Kalamyde are to the west of Lissus and thirty stade from Kriu-metopon.', 'There are ruins of a Roman house at Trochaloi.', 'Archaeoseismological studies have shown evidence of past tsunamis and earthquakes that occurred in Kalamyde as well as throughout western Crete.']"
Barium stars are believed to be the result of mass transfer in a binary star system.,"['Barium stars also show enhanced spectral features of carbon, the bands of the molecules CH, CN and C2.', 'The class was originally recognized and defined by William P. Bidelman and Philip Keenan.', 'Initially, after their discovery, they were thought to be red giants, but the same chemical signature has been observed in main-sequence stars as well.', 'Observational studies of their radial velocity suggested that all barium stars are binary stars.', 'Observations in the ultraviolet using International Ultraviolet Explorer detected white dwarfs in some barium star systems.']"
The mass transfer episode is believed to be quite brief on an astronomical timescale.,"['When this happens, ordinarily such a star is spectral type M, but its s-process excesses may cause it to show its altered composition as another spectral peculiarity.', ""While the star's surface temperature is in the M-type regime, the star may show molecular features of the s-process element zirconium, zirconium oxide (ZrO) bands."", 'When this happens, the star will appear as an ""extrinsic"" S star.', 'Historically, barium stars posed a puzzle, because in standard stellar evolution theory G and K giants are not far enough along in their evolution to have synthesized carbon and s-process elements and mix them to their surfaces.', ""The discovery of the stars' binary nature resolved the puzzle, putting the source of their spectral peculiarities into a companion star which should have produced such material.""]"
"A railway clerk, Gray is believed to have been a member of the Independent Labour Party before helping found the Socialist Party of Great Britain in June 1904.",['Alec J. M. Gray was a British socialist.']
"He believed that plays in this context ought to be performed in the round, for specific age groups limited in number, with professional actors capable of interacting with the children.","['They worked together at Bristol Old Vic, where he met his first wife, Kathleen.', ""After his marriage to her in 1946, they came to London and he continued to make a rather tenuous living from lecturing and teaching until the beginning of the fifties, when he provided a centre for unemployed actors, on occasional days, at a hall in Loudoun Road, St John's Wood."", 'There he produced plays in the round including Philoctetes and Pinocchio, which he wrote with Warren Jenkins and an abbreviated version of The Man Born to Be King by Dorothy L. Sayers.', 'Sayers herself saw this production and was so impressed she donated £200 to him so that he could establish Theatre Centre as a company, whose board of management she joined.', ""Brian, who had co-founded the West Country Children's Theatre Company after the war, again turned his attention to educational children's theatre.""]"
